DHQ Food Group Code,DHQ Food Group Name,CSFII 1994-96 Food Code,Category,Description,Nutrient Data Bank Number,Data.Alpha Carotene,Data.Beta Carotene,Data.Beta Cryptoxanthin,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Niacin,Data.Protein,Data.Retinol,Data.Riboflavin,Data.Selenium,Data.Sugar Total,Data.Thiamin,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Food Group,Subgroup,Food Item,Serving size,Oxalate Category,Oxalate Value,Food Description in 1994-96 CSFII,GI Value,"GI Links to:   Foster-Powel K, Holt, SHA, Brand-Miller JC. International table of glycemic index and glycemic load values: 2002. Am J Clin Nutri 2002;76:5-56."
445.3,"RTE cereal, good fiber",57327500,Cereal (Quaker Oatmeal Squares),Cereal (Quaker Oatmeal Squares),57327500,0,1,0,77.77,0,31.6,8.3,136,0,9.57,11.38,356,0.85,6.9,16.69,0.683,2.75,1.594,1.523,0.873,4.83,201,0.474,29.3,115,371,357,347,7.18,356,0.0,0.88,11.5,4.86,1.6,Cereals by Manufacturer,Quaker,Oatmeal Squares,1 cup,Moderate,5,Quaker Oatmeal Squares (formerly Quaker Oat Squares),77.0,"207;BREAKFAST CEREALS AND RELATED PRODUCTS;;;Oat 'n Honey Bake (Kellogg's, Australia)"
445.3,"RTE cereal, good fiber",57330000,Cereal (Kellogg's Raisin Bran),Cereal (Kellogg's Raisin Bran),57330000,0,2,0,77.29,0,24.3,11.4,97,0,13.8,7.72,386,1.08,4.6,31.3,0.753,10.4,0.339,0.949,0.48,2.72,43,0.456,12.33,122,347,653,356,3.39,386,2.0,1.843,0.0,0.66,2.1,Cereals by Manufacturer, Kellogg's                   ,Raisin Bran,1 cup,Very High,46,"Raisin Bran, Kellogg",61.0,"220;BREAKFAST CEREALS AND RELATED PRODUCTS;;;Raisin Bran (Kellogg's, USA)"
445.4,"RTE cereal, other",57126000,Cereal (Kellogg's Cocoa Krispies),Cereal (Kellogg's Cocoa Krispies),57126000,0,0,0,87.9,0,8.7,1.4,0,0,16.1,4.6,1210,1.37,16.1,38.6,1.21,2.81,0.3,0.1,2.1,2.7,127,0.332,14.5,38,102,197,424,5.0,1210,4.8,1.61,48.0,10.8,0.1,Cereals by Manufacturer, Kellogg's                   ,Cocoa Krispies,3/4 cup,High,11,Cocoa Krispies,77.0,165;BREAKFAST CEREALS AND RELATED PRODUCTS;;Coco Pops (cocoa-flavored puffed rice);Mean of 2 studies
445.4,"RTE cereal, other",57135000,Cereal (Kellogg's Corn Flakes),Cereal (Kellogg's Corn Flakes),57135000,54,83,0,84.1,0,8.7,3.3,339,0,17.9,7.5,481,1.52,8.3,9.5,1.34,3.76,0.067,0.196,0.116,0.4,5,0.198,28.9,39,102,168,729,1.0,490,5.0,1.79,21.0,0.12,0.0,Cereals by Manufacturer, Kellogg's                   ,Corn Flakes,1 cup,Very Low,1,"Corn flakes, Kellogg",81.0,168;BREAKFAST CEREALS AND RELATED PRODUCTS;;Cornflakes;Mean of 5 studies
445.4,"RTE cereal, other",57237300,Cereal (Post Honey Bunches of Oats with Almonds),Cereal (Post Honey Bunches of Oats with Almonds),57237300,28,43,0,79.6,0,21.4,5.5,630,0,15.6,7.7,675,1.3,12.0,20.0,1.2,2.9,4.0,2.1,0.8,7.3,35,0.2,33.8,61,172,211,417,0.9,680,4.7,1.6,0.0,1.86,3.1,Cereals by Manufacturer,Post Cereals,Honey Bunches of Oats with Almonds,3/4 cup,Very Low,2,"Honey Bunches of Oats with Almonds, Post",77.0,"207;BREAKFAST CEREALS AND RELATED PRODUCTS;;;Oat 'n Honey Bake (Kellogg's, Australia)"
445.4,"RTE cereal, other",57339500,Cereal (Kellogg's Rice Krispies Treats Cereal),Cereal (Kellogg's Rice Krispies Treats Cereal),57339500,0,0,0,85.59,1,2.5,0.4,0,0,16.7,4.3,500,1.41,5.7,29.6,1.25,3.5,1.2,0.2,0.89,4.19,10,0.107,6.0,21,62,51,567,0.69,500,5.0,1.66,20.0,0.36,1.0,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Rice Krispy Treat,1 bar,Very Low,1,Rice Krispies Treats Cereal (Kellogg's),82.0,"225;BREAKFAST CEREALS AND RELATED PRODUCTS;;;Rice Krispies (Kellogg's Inc, Canada)"
445.4,"RTE cereal, other",57344000,Cereal (Kellogg's Special K),Cereal (Kellogg's Special K),57344000,0,0,0,73.4,0,11.0,1.4,0,0,22.6,17.79,500,1.91,54.9,12.69,1.69,3.0,0.3,0.4,0.4,1.79,23,0.179,28.0,12,48,53,667,0.69,500,19.4,6.44,68.0,15.3,0.1,Cereals by Manufacturer, Kellogg's                   ,Special K,1 cup,Low,3,Special K,69.0,"228;BREAKFAST CEREALS AND RELATED PRODUCTS;;Special K (formulation of this cereal varies in different countries);Special K (Kellogg's, USA)"
460.1,"Rice/grains, NFA",56200500,Buckwheat groats,"Buckwheat groats, no added fat",56200500,0,0,0,19.86,0,20.0,2.7,60,0,0.936,3.37,0,0.039,2.2,0.9,0.04,75.35,0.187,0.187,0.133,0.62,7,0.145,0.8,51,70,88,150,0.61,0,0.0,0.077,0.0,0.09,1.9,Breads & Grains,"Pastas, Rice & Grains",Buckwheat Groats,1 cup cooked,Very High,133,"Buckwheat groats, cooked, fat not added in cooking",45.0,"261;CEREAL GRAINS;;;Buckwheat groats, hydrothermally treated, dehusked, boiled 12 min (Sweden)"
460.1,"Rice/grains, NFA",56202000,Millet,"Millet, no added fat",56202000,0,2,0,23.57,0,11.2,1.3,70,0,1.324,3.5,0,0.082,0.9,0.13,0.106,71.1,0.183,0.506,0.171,1.0,3,0.16,0.63,44,100,62,168,0.91,0,0.0,0.108,0.0,0.02,0.3,Breads & Grains,"Pastas, Rice & Grains","Millet, cooked",1 cup,Very High,62,"Millet, cooked, fat not added in cooking",71.0,"270;CEREAL GRAINS;Millet;;Millet, boiled (Canada)"
471.1,"Lasagna, rav, shells, etc",58130310,Lasagna,"Lasagna, meatless",58130310,2,83,0,13.84,13,9.8,1.7,27,2640,1.225,6.54,37,0.139,26.2,4.23,0.091,72.78,1.573,1.022,2.11,5.33,111,0.109,1.27,21,107,182,284,0.91,44,0.57,0.062,13.7,0.88,9.1,Breads & Grains,"Pastas, Rice & Grains",Lasagna,1 serving,Very High,23,"Lasagna, meatless",46.0,"58130310;RECIPE;;;Lasagna, meatless"
473.1,Macaroni and cheese,58145110,Macaroni or noodles with cheese,Macaroni or noodles with cheese,58145110,0,18,0,23.08,25,12.2,1.2,3,0,1.28,8.68,103,0.207,20.0,2.43,0.191,56.16,2.516,1.108,5.289,10.41,171,0.074,1.05,20,148,103,362,1.08,105,0.27,0.11,0.0,0.58,3.0,Breads & Grains,Breads & Grains,Macaroni & Cheese,1 cup,Low,4,Macaroni or noodles with cheese,64.0,"527;PASTA AND NOODLES;;Macaroni;Macaroni and cheese, boxed (Kraft General Foods Canada Inc, Don Mills, Canada)"
540.1,"Oranges, tangelo etc",61119010,Orange,"Orange, raw",61119010,11,71,116,11.75,0,8.4,2.4,129,0,0.282,0.94,0,0.04,0.5,9.35,0.087,86.75,0.023,0.025,0.015,0.12,40,0.045,0.1,10,14,181,0,0.07,11,0.0,0.06,53.2,0.18,0.0,Fruits,Whole Fruits,Orange,1 fruit,Very High,29,"Orange, raw",42.0,"415;FRUIT AND FRUIT PRODUCTS;;Oranges, raw;Mean of 6 studies"
540.1,"Oranges, tangelo etc",61125010,Tangerine,"Tangerine, raw",61125010,101,155,407,13.34,0,10.2,1.8,138,0,0.376,0.81,0,0.036,0.1,10.58,0.058,85.17,0.06,0.065,0.039,0.31,37,0.042,0.15,12,20,166,2,0.07,34,0.0,0.078,26.7,0.2,0.0,Fruits,Whole Fruits,Tangerine,1 fruit,High,10,"Tangerine, raw",42.0,"415;FRUIT AND FRUIT PRODUCTS;;Oranges, raw;Mean of 6 studies"
550.1,"Grapefruit, all",61101010,Grapefruit,"Grapefruit, raw",61101010,3,686,6,10.66,0,7.7,1.6,5,1419,0.204,0.77,0,0.031,0.1,6.89,0.043,88.06,0.02,0.036,0.021,0.14,22,0.032,0.08,9,18,135,0,0.07,58,0.0,0.053,31.2,0.13,0.0,Fruits,Whole Fruits,Grapefruit,1/2 fruit,Very High,12,"Grapefruit, raw",25.0,"407;FRUIT AND FRUIT PRODUCTS;;;Grapefruit, raw (Canada)"
570.1,Apples,63101000,Apple,"Apple, raw",63101000,0,27,11,13.81,0,3.4,2.4,29,0,0.091,0.26,0,0.026,0.0,10.39,0.017,85.56,0.007,0.051,0.028,0.17,6,0.027,0.12,5,11,107,1,0.04,3,0.0,0.041,4.6,0.18,2.2,Fruits,Whole Fruits,Apples,1 fruit,Very Low,1,"Apple, raw",38.0,"388;FRUIT AND FRUIT PRODUCTS;;Apples, raw;Mean of 6 studies"
572.1,Applesauce/ckd apples,63101110,Applesauce,"Applesauce, regular",63101110,0,3,2,17.49,0,3.3,1.2,18,0,0.072,0.16,0,0.022,0.3,14.67,0.017,81.98,0.007,0.054,0.03,0.17,3,0.032,0.12,3,6,75,2,0.03,0,0.0,0.027,1.7,0.18,0.6,Fruits,Whole Fruits,Apple Sauce,1 cup,Very Low,2,"Applesauce, stewed apples, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",38.0,"388;FRUIT AND FRUIT PRODUCTS;;Apples, raw;Mean of 6 studies"
580.1,Pears,63137010,Pear,"Pear, raw",63137010,1,14,2,15.23,0,5.1,3.1,44,0,0.161,0.36,0,0.026,0.1,9.75,0.012,83.96,0.084,0.094,0.022,0.14,9,0.082,0.18,7,12,116,1,0.1,1,0.0,0.029,4.3,0.12,4.4,Fruits,Whole Fruits,Pears,1 fruit,Very Low,2,"Pear, raw",38.0,;FRUIT AND FRUIT PRODUCTS;Pears;;Mean of 4 studies
580.1,Pears,63137110,Pear,"Pear, canned, NFS",63137110,0,0,0,13.47,0,3.4,1.5,34,0,0.057,0.2,0,0.013,0.0,11.81,0.008,86.05,0.007,0.012,0.006,0.06,5,0.049,0.25,5,8,75,3,0.09,0,0.0,0.02,1.0,0.07,0.3,Fruits,Canned Fruits,Canned Pears,1/2 cup,Very Low,1,"Pear, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",43.5,"428;FRUIT AND FRUIT PRODUCTS;Pears;;Pear halves, canned in natural juice (SPC Ltd, Australia)
429;FRUIT AND FRUIT PRODUCTS;Pears;;Pear, canned in pear juice, Bartlett (Delmonte Canadian Canners Ltd)"
580.1,Pears,63137140,Pear,"Pear, canned, in syrup",63137140,0,0,0,15.15,0,3.1,1.5,31,0,0.05,0.18,0,0.011,0.0,13.6,0.007,84.47,0.006,0.006,0.002,0.05,4,0.047,0.2,4,6,49,2,0.08,0,0.0,0.013,0.9,0.07,0.3,Fruits,Canned Fruits,Canned Pears,1/2 cup,Very Low,1,"Pear, cooked or canned, in light syrup",25.0,"427;FRUIT AND FRUIT PRODUCTS;Pears;;Pear halves, canned in reduced-sugar syrup (SPC Lite; SPC Ltd, Australia)"
590.1,Peaches/nectarines/plums,63131010,Nectarine,"Nectarine, raw",63131010,0,199,117,9.18,0,6.2,1.5,130,0,1.12,1.06,0,0.027,0.0,7.89,0.034,89.0,0.0,0.0,0.0,0.28,2,0.082,0.3,9,26,131,13,0.21,21,0.0,0.025,2.9,0.61,2.0,Fruits,Whole Fruits,Nectarine,1 fruit,Little or None,0,"Nectarine, raw",42.0,"418;FRUIT AND FRUIT PRODUCTS;Peaches;Peach, raw;Mean of 2 studies"
590.1,Peaches/nectarines/plums,63135010,Peach,"Peach, raw",63135010,0,224,117,10.1,0,6.1,1.5,132,0,0.806,0.91,0,0.031,2.1,8.39,0.024,88.3,0.067,0.086,0.019,0.27,4,0.078,0.34,8,22,122,13,0.23,24,0.0,0.025,4.1,0.73,3.0,Fruits,Whole Fruits,Peaches,1 fruit,Little or None,0,"Peach, raw",42.0,"418;FRUIT AND FRUIT PRODUCTS;Peaches;Peach, raw;Mean of 2 studies"
590.1,Peaches/nectarines/plums,63135110,Peach,"Peach, canned, NFS",63135110,1,238,98,11.94,0,4.1,1.2,58,0,0.477,0.43,0,0.021,0.3,10.65,0.008,87.24,0.02,0.032,0.009,0.09,3,0.052,0.34,6,10,116,4,0.09,24,0.0,0.024,2.7,0.44,1.5,Fruits,Canned Fruits,Canned Peaches,1/2 cup,Very Low,1,"Peach, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",58.0,"420;FRUIT AND FRUIT PRODUCTS;Peaches;;Peach, canned in heavy syrup (Letona Foods, Hawthorn East, Australia)"
590.1,Peaches/nectarines/plums,63135140,Peach,"Peach, canned, in syrup",63135140,1,243,100,13.59,0,3.8,1.2,56,0,0.479,0.4,0,0.019,0.3,12.41,0.008,85.68,0.019,0.026,0.006,0.08,2,0.05,0.3,5,9,91,3,0.08,25,0.0,0.017,2.7,0.45,1.6,Fruits,Canned Fruits,Canned Peaches,1/2 cup,Very Low,1,"Peach, cooked or canned, in light or medium syrup",52.0,"421;FRUIT AND FRUIT PRODUCTS;Peaches;;Peach, canned in light syrup (Delmonte, Canadian Canners Ltd)"
590.1,Peaches/nectarines/plums,63143010,Plum,"Plum, raw",63143010,0,190,35,11.42,0,1.9,1.4,73,0,0.417,0.7,0,0.026,0.0,9.92,0.028,87.23,0.134,0.044,0.017,0.28,6,0.057,0.17,7,16,157,0,0.1,17,0.0,0.029,9.5,0.26,6.4,Fruits,Whole Fruits,Plums,1 fruit,Little or None,0,"Plum, raw",39.0,"432;FRUIT AND FRUIT PRODUCTS;Plums;Plum, raw, NS;Mean of 2 studies"
600.1,"Avocado, guacamole",63105010,Avocado,"Avocado, raw",63105010,24,62,28,8.53,0,14.2,6.7,271,0,1.738,2.0,0,0.13,0.4,0.66,0.067,73.23,9.799,1.816,2.126,14.66,12,0.19,0.55,29,52,485,7,0.64,7,0.0,0.257,10.0,2.07,21.0,Fruits,Whole Fruits,Avocados,1 fruit,Very High,19,"Avocado, raw",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
605.1,Bananas,63107010,Banana,"Banana, raw",63107010,25,26,0,22.84,0,9.8,2.6,22,0,0.665,1.09,0,0.073,1.0,12.23,0.031,74.91,0.032,0.073,0.112,0.33,5,0.078,0.26,27,22,358,1,0.15,3,0.0,0.367,8.7,0.1,0.5,Fruits,Whole Fruits,Banana,1 fruit,Low,3,"Banana, raw",52.0,"397;FRUIT AND FRUIT PRODUCTS;;Banana, raw;Mean of 10 studies"
610.1,Cantaloupe,63109010,Cantaloupe,"Cantaloupe, raw",63109010,0,2780,0,8.16,0,7.6,0.8,32,0,0.694,0.82,0,0.027,1.7,7.88,0.049,90.2,0.003,0.081,0.051,0.18,9,0.085,0.38,13,17,157,30,0.44,232,0.0,0.04,10.9,0.05,2.7,Fruits,Whole Fruits,Cantaloupe,1/4 melon,Very Low,1,"Cantaloupe (muskmelon), raw",65.0,"435;FRUIT AND FRUIT PRODUCTS;;;Rockmelon/Cantaloupe, raw (Australia)"
615.1,Other melon,63127010,Honeydew melon,"Honeydew melon, raw",63127010,0,30,0,9.09,0,7.6,0.8,27,0,0.418,0.54,0,0.012,0.7,8.12,0.038,89.82,0.003,0.059,0.038,0.14,6,0.024,0.17,10,11,228,18,0.09,3,0.0,0.088,18.0,0.02,2.9,Fruits,Whole Fruits,Honeydew Melon,1 cup,Very Low,1,"Honeydew melon, raw",65.0,"435;FRUIT AND FRUIT PRODUCTS;;;Rockmelon/Cantaloupe, raw (Australia)"
615.1,Other melon,63149010,Watermelon,"Watermelon, raw",63149010,0,303,78,7.55,0,4.1,0.4,8,4532,0.178,0.61,0,0.021,0.4,6.2,0.033,91.45,0.037,0.05,0.016,0.15,7,0.042,0.24,10,11,112,1,0.1,28,0.0,0.045,8.1,0.05,0.1,Fruits,Whole Fruits,Watermelon,1 slice,Very Low,1,"Watermelon, raw",72.0,"443;FRUIT AND FRUIT PRODUCTS;;;Watermelon, raw (Australia)"
625.1,Strawberries,63223020,Strawberries,"Strawberries, raw",63223020,0,7,0,7.68,0,5.7,2.0,26,0,0.386,0.67,0,0.022,0.4,4.89,0.024,90.95,0.043,0.155,0.015,0.3,16,0.048,0.41,13,24,153,1,0.14,1,0.0,0.047,58.8,0.29,2.2,Fruits,Whole Fruits,Strawberries,1/2 cup,Very Low,2,"Strawberries, raw",40.0,"436;FRUIT AND FRUIT PRODUCTS;;;Strawberries, fresh, raw (Australia)"
680.1,"Dried fruit, no apricots",62101100,Apple,"Apple, dried",62101100,0,0,0,65.89,0,17.6,8.7,18,0,0.927,0.93,0,0.159,1.3,57.19,0.0,31.76,0.013,0.093,0.052,0.32,14,0.191,1.4,16,38,450,87,0.2,0,0.0,0.125,3.9,0.53,3.0,Fruits,Dried Fruits,Dried Apples,1 cup or 13 rings,Very Low,2,"Apple, dried, uncooked",29.0,"390;FRUIT AND FRUIT PRODUCTS;;;Apple, dried (Australia)"
680.1,"Dried fruit, no apricots",62110100,Date,Date,62110100,0,6,0,75.03,0,6.3,8.0,75,0,1.274,2.45,0,0.066,3.0,63.35,0.052,20.53,0.036,0.019,0.032,0.39,39,0.206,1.02,43,62,656,2,0.29,0,0.0,0.165,0.4,0.05,2.7,Fruits,Whole Fruits,Dates,1 date,Very High,24,Date,103.0,"404;FRUIT AND FRUIT PRODUCTS;;;Dates, dried (Australia)"
680.1,"Dried fruit, no apricots",62113100,Fig,"Fig, dried",62113100,0,6,0,63.9,0,15.8,9.8,32,0,0.619,3.3,0,0.082,0.6,47.9,0.085,30.0,0.159,0.345,0.144,0.92,162,0.287,2.03,68,67,680,10,0.66,0,0.0,0.106,1.2,0.36,15.6,Fruits,Dried Fruits,Dried Figs,5 pieces/fruits,Very High,24,"Fig, dried, uncooked",61.0,"405;FRUIT AND FRUIT PRODUCTS;;;Figs, dried, tenderized, Dessert Maid brand (Ernest Hall and Sons, Sydney, Australia)"
680.1,"Dried fruit, no apricots",62122100,Prune,"Prune, dried",62122100,57,394,93,63.88,0,10.1,7.1,148,0,1.882,2.18,0,0.186,0.3,38.13,0.051,30.92,0.053,0.062,0.088,0.38,43,0.281,0.93,41,69,732,2,0.44,39,0.0,0.205,0.6,0.43,59.5,Fruits,Dried Fruits,Dried Prunes,1/4 cup or 5 prunes,High,11,"Prune, dried, uncooked",29.0,"433;FRUIT AND FRUIT PRODUCTS;;;Prunes, pitted (Sunsweet Growers Inc, Yuba City, CA, USA)"
680.1,"Dried fruit, no apricots",62125100,Raisins,Raisins,62125100,0,0,0,79.32,0,11.1,4.5,0,0,0.766,3.3,0,0.125,0.6,65.18,0.106,15.46,0.024,0.053,0.094,0.25,62,0.272,1.79,36,98,744,26,0.36,0,0.0,0.174,2.3,0.12,3.5,Fruits,Whole Fruits,Raisins,1 oz or 1 small snack box,Low,3,Raisins,64.0,434;FRUIT AND FRUIT PRODUCTS;;;Raisins (Canada)
680.2,"Apricots, dried",62104100,Apricot,"Apricot, dried",62104100,0,2163,0,62.64,0,13.9,7.3,0,0,2.589,3.39,0,0.074,2.2,53.44,0.015,30.89,0.074,0.074,0.017,0.51,55,0.343,2.66,32,71,1162,10,0.39,180,0.0,0.143,1.0,4.33,3.1,Fruits,Dried Fruits,Dried Apricots,1 cup of halves,Low,3,"Apricot, dried, uncooked",31.0,"393;FRUIT AND FRUIT PRODUCTS;Apricots;Apricots, dried;Mean of 2 studies"
690.1,Fruit salads/other fruits,63115010,Cherries,"Cherries, raw",63115010,0,38,0,16.01,0,6.1,2.1,85,0,0.154,1.06,0,0.033,0.0,12.82,0.027,82.25,0.047,0.052,0.038,0.2,13,0.06,0.36,11,21,222,0,0.07,3,0.0,0.049,7.0,0.07,2.1,Fruits,Whole Fruits,Cherries,1 cup,Low,3,"Cherries, sweet, raw (Queen Anne, Bing)",22.0,"400;FRUIT AND FRUIT PRODUCTS;;;Cherries, raw, NS (Canada)"
690.1,Fruit salads/other fruits,63115110,Cherries,"Cherries, canned",63115110,0,88,0,18.79,0,3.8,1.4,52,0,0.377,0.71,0,0.039,0.0,17.42,0.02,80.09,0.031,0.035,0.026,0.14,10,0.07,0.34,8,14,121,1,0.07,7,0.0,0.028,2.0,0.21,1.3,Fruits,Canned Fruits,Canned Cherries,1/2 cup,Moderate,7,"Cherries, sweet, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",22.0,"400;FRUIT AND FRUIT PRODUCTS;;;Cherries, raw, NS (Canada)"
690.1,Fruit salads/other fruits,63119010,Fig,"Fig, raw",63119010,0,85,0,19.18,0,4.7,2.9,9,0,0.4,0.75,0,0.05,0.2,16.26,0.06,79.11,0.066,0.144,0.06,0.3,35,0.07,0.37,17,14,232,1,0.15,7,0.0,0.113,2.0,0.11,4.7,Fruits,Whole Fruits,Figs,1 medium fig,Moderate,9,"Fig, raw",61.0,"405;FRUIT AND FRUIT PRODUCTS;;;Figs, dried, tenderized, Dessert Maid brand (Ernest Hall and Sons, Sydney, Australia)"
690.1,Fruit salads/other fruits,63126500,Kiwi fruit,"Kiwi fruit, raw",63126500,0,52,0,14.0,0,7.8,3.0,122,0,0.37,1.06,0,0.025,0.2,8.99,0.027,83.9,0.047,0.287,0.029,0.44,35,0.134,0.24,16,34,198,5,0.14,4,0.0,0.061,74.7,1.3,40.3,Fruits,Whole Fruits,Kiwi,1 fruit,Very High,16,"Kiwi fruit, raw",53.0,"410;FRUIT AND FRUIT PRODUCTS;;Kiwi fruit, raw;Mean of 2 studies"
690.1,Fruit salads/other fruits,63133010,Papaya,"Papaya, raw",63133010,2,274,589,10.82,0,6.1,1.7,89,1828,0.357,0.47,0,0.027,0.6,7.82,0.023,88.06,0.072,0.058,0.081,0.26,20,0.045,0.25,21,10,182,8,0.08,47,0.0,0.038,60.9,0.3,2.6,Fruits,Whole Fruits,Papaya,1 medium fruit,Very Low,1,"Papaya, raw",59.0,"417;FRUIT AND FRUIT PRODUCTS;;Paw paw and papaya, raw;Mean of 3 studies"
